source,year,title,grade,content
redacoes_uol,2019,"Ciência, tecnologia e superação dos limites humanos",720,"
É evidente que a ciência e a tecnologia facilitam a vida humana há anos. Atualmente, tudo está ligado à elas. Conquistando, ano após ano, avanços significativos e primordiais, chega-se a um ponto em que torna-se preocupante o que está por vir no futuro. Para toda mudança, há uma renúncia, ou seja, o lado bom e o lado ruim. Entretanto, quando relaciona-se a sobrevivência humana com poder aquisitivo, o cenário pode se tornar assustador.

Nesse contexto, podemos citar como exemplo, a série Black Mirror, que em seus episódios visionários apresenta tecnologias possíveis de se implantar nos humanos. A verdade é que ela passa uma mensagem ao espectador, na qual, as pessoas terão cada vez menos privacidade, tornando-se progressivamente solitárias e depressivas, apegando-se à tecnologias incríveis, porém, vazias.

Ademais, com todos esses avanços, diante dessas propostas de transformações, o cenário tenderá a ser favorável somente às pessoas com grande poder. O que tornará o mundo centralizado à estas , potencializando ainda mais suas forças. Por outro lado, o que pode ser benéfico para a população, é o fato do uso da ciência e tecnologia para impedir doenças ou até mesmo retardar o envelhecimento.

Portanto, à medida em que os avanços acontecerem, é preciso haver precaução para que não se forme uma elite transumana que comande e manipule o resto da população. Cabe ao governo e autoridades, apresentar resistência à mudanças que prejudiquem a maior parte da população, da mesma forma que é resistente à fabricação e uso de automóveis elétricos, por vias de interesse próprio na venda de combustível de sua estatal."
redacoes_uol,2019,"Ciência, tecnologia e superação dos limites humanos",720,"No século XVII, Johannes Kepler, astrólogo alemão, considerado figura-chave na revolução tecno-científica , apresentou teorias que mais tarde serviriam de base para a evolução humana . Hoje, no entanto, a superação dos limites humanos requer cautela, uma vez que o avanço da ciência e da tecnologia já alcançam dimensões incomensuráveis. Nesse sentido, os efeitos gerados por esses mecanismos devem ser analisados de forma sucinta e sólida, sob pena de prejuízos às futuras gerações.

Em uma primeira abordagem, e importante sinalizar que a revolução transumana remete, a curto prazo, a solução de problemas do mundo atual. Como resultado do avanço científico no campo da medicina, por exemplo, o tratamento de doenças, bem como a cura do câncer e do vírus HIV , finalmente deixariam de ser uma realidade distante. Contudo, esse progresso depende da correta utilização dessas tecnologias o que deve, pois, ser fonte de debates entre as potências mundiais, pioneiras no estudo desses instrumentos, e a população.

Além disso, ressalta -se que os altos investimentos em tecnologia científica não se faz presente de maneira isonomia e proporcional em todas as nações. Por isso, não é razoável que, em um panorama global em que há altos índices de pobreza e miséria em países subdesenvolvidos e emergentes, somente parcela das lideranças políticas e de indivíduos influentes tenham acesso a essas inovações. Dessa forma, é de suma importância que a revolução pós-humana chegue para ambas as classes, sob pena de geração de uma sociedade altamente totalitária e seleta, interiorizado os demais indivíduos.

Torna-se evidente, portanto, que a superação dos limites humanos sob o viés tecnológico e científico requer um amplo debate sobre as suas consequências. Assim, e necessário que o pós-humanismo beneficie os indivíduos como um todo por meio de pesquisas feitas pelos grandes centros laboratoriais na área da engenharia genética, precipuamente, que colaborem para a busca da cura de doenças transmitidas por vírus com o propósito de diminuir os índices de mortes em países pobres. Em adição , essas pesquisas e a distribuição igualitária dos investimentos devem ser feitos através de fundo arrecadados pela ONU a fim de viabilizar tal processo."
redacoes_uol,2019,"Ciência, tecnologia e superação dos limites humanos",600,"É notório que o desenvolvimento tecnológico vem crescendo muito ao longo do tempo, principalmente após a revolução industrial. Tal desenvolvimento busca sempre melhorias para a vida do ser humano, mas muitas vezes não se observa isso na pratica.

Cabe mencionar que graças ao avanço tecnológico, principalmente no ramo da biotecnologia varias enfermidades que antes eram intratáveis torna-se hoje tratáveis, podemos citar como exemplo a radiação sendo utilizada para matar as células cancerígenas, sendo assim esse procedimento hoje é muito utilizado no tratamento de várias espécies de câncer. Podemos citar como exemplo também o HIV que é uma doença incurável, mas graças ao avanço da biotecnologia, há remédios que podem reduzir drasticamente a progressão da doença. Então, no que tudo indica, a revolução do transumanismo é só questão de tempo.

Entretanto a de se pensar qual será o preço dessa tecnologia, em que a ciência garantira a saúde, a juventude e a imortalidade. Será que todos terão condições financeiras para adquirir tal tecnologia ou vai ser algo onde os ricos viveram para sempre, enquanto os pobres que não tem condições para adquirirem , viverão mendigando cada segundo por algo que não poderão ter. o filme ""O preço do amanhã"" daria uma boa ideia de como possa ser essa nova sociedade futurista, onde e a sociedade é bem dividida entre os pobres, que trabalham, e os ricos, dominantes, sendo que só os ricos teriam viva eterna.

Feitas as devidas reflexões, percebe-se que o avanço da tecnologia é indispensável para a melhoria de vida da humanidade. mas o ponto chave é torna tau tecnologia acessível a todos. Para isso precisa-se que os governos invistam mais no desenvolvimento tecnológico e não apenas os grandes capitalistas que só visam o lucro. Para quem sabe assim, o governo possa através de suas políticas torna tau tecnologia acessível a todas as classes sociais."
redacoes_uol,2019,"Ciência, tecnologia e superação dos limites humanos",800,"Desde a expulsão de Adão e Eva do Jardim do Éden, o ser humano tem sido obrigado a buscar a sua própria sobrevivência e bem-estar. As várias revoluções ocorridas ao longo da história são exemplos claros dessa necessidade de desenvolvimento por parte do homem. Nos últimos anos, a Revolução do Transumanismo ou Pós-Humanismo que, em síntese, significa o aprimoramento das capacidades humanas por meio da utilização de tecnologia avançada, tem ganhado considerável importância, tornando-se cada vez mais iminente e, também, preocupante.

Não se pode negar que a Revolução Transumanista resolveria boa parte dos problemas, principalmente aqueles relacionados a doenças graves. Contudo, sendo o homem um ser ganancioso por natureza, o objetivo do Pós-Humanismo é ir além, é aprimorar as capacidades humanas a ponto de alcançar a imortalidade. Fato esse que resultará na superioridade de uma minoria sobre a maioria, uma vez que novas tecnologias, principalmente no período de lançamento, costumam ser dispendiosas e acessíveis a poucos.

Nesse contexto, vale citar dois eventos em que a ganância humana culminou em consequências desastrosas. O primeiro foi a expulsão de Adão e Eva do Jardim do Éden por terem se alimentado do fruto proibido, na tentativa de obter conhecimento igual ao de Deus. E o segundo diz respeito ao período do Nazismo em que Adolf Hitler e companhia usaram de seu poderio para escravizar uma população inteira. Eis, o que pode acontecer neste século, caso a Era Transumanista seja concretizada.

Portanto, o Transumanismo resultaria em consequências muito mais calamitosas do que em benefícios para a humanidade. Por conta disso, para minimizar os impactos, seria fundamental que a ganância do ser humano não prevalecesse perante seus semelhantes e perante os desígnios de Deus. O criador da vida deu capacidade ao homem de inventar artifícios para combater doenças e minimizar sofrimentos, mas o poder da imortalidade é somente Dele"
redacoes_uol,2019,A ciência na Era da pós-verdade,520,"Durante toda a evolução do planeta em que habitamos, várias teorias que eram tomadas como verdade absoluta por muito tempo, foram derrubadas por outras teorias obtidas a partir de observações, que também não são extremamente confiáveis, e doutras vezes, são mais consistentes, obtidas através de fatos. O aprendizado que a humanidade tomou para si a partir disso, é o fato de que nem sempre o que se acredita por uma duração de tempo é válido.                              

Pensando nisso, e aplicando essa variabilidade de informações constantes na sociedade atual, nota-se que nada é recebido pela massa como verdade absoluta, o tempo de que as autoridades impunham o que devia-se acreditar , ou fazer, está ultrapassado e cada cidadão, conforme o andamento de sua formação, elege o que deve acreditar ou fazer, de acordo com seus princípios. Esse fato deve-se também aos órgãos de autoridade, como o governo, que ao mascarar e corromper verdades ao povo, perde sua credibilidade.                                                                                               

Além do mais, o avanço da tecnologia traz uma desvantagem muito perigosa, aonde qualquer pessoa, independe de sua qualificação, pode criar uma teoria a partir de fatos inconsistentes, e lança-la nas redes sociais, aonde todos terão acesso a mesma . Esses fatores, acoplados às fake news, e ainda mais reflexivo, aliado a dificuldade que a sociedade tem em acreditar em coisas que os olhos não veem, fazem com que, teorias irrefutáveis, como a importância da vacina e a curvatura da terra , tornem-se duvidosas. O problema de toda essa movimentação, é que as pessoas acabam ficando à mercê em torno de tantas informações recebidas e nem sempre tem sabedoria suficiente para acreditar no que é cientificamente e sociologicamente comprovado.           

Tendo todos esses fatores em vista, cabe a população procurar a confiabilidade da fonte em que obteve alguma informação antes de propaga-la . À NASA, ao Ministério da Saúde e tantos outros órgãos que tem seu andamento comprometido por diversas teorias malucas, cabe o esclarecimento dos fatos obtidos a partir de pesquisas sérias e assim juntamente com as escolas, devem tornar claro a população o coerente, como a importância das vacinas e o formato da terra.
"
redacoes_uol,2019,Criptomoeda: tecnologia e revolução econômica,1000,"As reflexões acerca de como o uso das criptomoedas pode representar uma revolução econômica mundial atestam a relevância do assunto na atualidade. Entretanto, embora essa tecnologia de criptografia possa exprimir uma política monetária dos novos tempos e proporcionar grande autonomia para seus usuários, há uma série de problemas que podem impedir uma revolução dessa proporção. Entre esses problemas estão: a resistência dos governos diante da perda de controle econômico em seus países e os riscos que apresentam para seus investidores.     
 
A criação das criptomoedas foi possibilitada pela tecnologia blockchain (cadeia em blocos), composta por uma base de dados que armazena o histórico de transações e possui uma forte criptografia nesse processo. Assim, diferentemente das moedas tradicionais, as moedas virtuais não são controladas pelo Banco Central, ou seja, o seu uso é livre de instâncias burocráticas. Dessa forma, como a maior fonte de poder para os governos são os seus bancos centrais e o monopólio de dinheiro, a possível mudança de um controle monetário centralizado para um descentralizado apresenta forte resistência dos governos, pois acabaria com tal poder. Um exemplo dessa perda de controle é que o governo ficaria impedido de emitir e valorizar a moeda e ainda de bloquear o dinheiro das pessoas, como historicamente já aconteceu em políticas econômicas de alguns países.                                                                      

É inegável a relevante transformação econômica, política e social que o uso das criptomoedas pode proporcionar para a sociedade atual vez que elas desburocratizam os processos, eliminam intermediários e permitem a descentralização da moeda. Todavia, existem riscos para os investidores nessas moedas em razão da abertura que elas oferecem para operações ilícitas. Nesse sentido, a moeda virtual é baseada em um software de código aberto que permite o anonimato das pessoas e, devido à dificuldade de rastrear os usuários, o mercado das moedas virtuais estimula a prática de crimes como a corrupção e a lavagem de dinheiro. Os bitcoins (primeira moeda virtual do mundo) utilizados pelos investidores no intuito de movimentar grandes quantias não declaradas são um exemplo dessa prática ilícita. 
       
 Portanto, verifica-se que vários são os fatores que impedem uma revolução econômica mundial proveniente das criptomoedas. Diante disso, para se esperar um crescimento considerável desse novo tipo de dinheiro são necessárias relevantes medidas, entre as quais estão a regulamentação específica da moeda virtual no que concerne a sua utilização e comercialização e o atendimento a critérios amplamente divergentes como a descentralização com proteção ao consumidor e a preservação do anonimato dos usuários sem ser um canal de evasões fiscais e outras ilicitudes.
"
redacoes_uol,2019,Criptomoeda: tecnologia e revolução econômica,80,"Com o passar dos anos a tecnologia cada vez mais toma espaço em setores da vida cotidiana, o dinheiro não ficaria fora disso. A criação do bitcoin em 2009 está abrindo portas para uma revolução econômica moderna. 
         
A criptomoeda chega para ultrapassar os bancos convencionais onde o governo exerce um forte controle estatal , através da emissão de moedas tradicionais no sistema financeiro atual . Por sua independência, os governos de todo o mundo ainda não sabem como regulamentar esse tipo de moeda, visando que tornaria seu controle obsoleto. 
                                                           
 Contudo, sua anatomia é o que conquista, agilizando transações econômicas, o sistema ""blockchain"" é formado por uma cadeia de blocos trancados por uma forte camada de criptografia, que torna impossível invadir esses recipientes, assegurando também que as moedas não sejam utilizadas mais de uma vez e cheguem ao destino certo.  
                                          
Esse sistema, uma espécie de livro contábil registra as transações de recebimento e envio de valores da criptomoeda, garantindo a segurança desejada pelos consumidores. A criptomoeda ainda não tem uma definição exata, mas veio para divergir o sistema financeiro mundial.
"
redacoes_uol,2015,O sucesso vem da escola ou do esforço individual?,400,"É habitual em nosso país, nos depararmos nos noticiários e redes sociais com casos de violência, falta de recursos e descasos nas escolas públicas brasileiras. Pesquisas também apontam que um em cada cinco estudantes do ensino fundamental das escolas públicas não atingem os níveis mínimos de alfabetização em leitura, escrita e matemática, porém, dentro desta triste realidade existem contrapontos, como é o caso do filho do pedreiro com a catadora de castanhas, Ismael do Nascimento Silva.

Ismael do Nascimento Silva se formou no curso de direito este ano e durante sua colação de grau homenageou seus pais, os referindo como seus heróis. Filho de trabalhadores de classe baixa e estudante de escolas públicas, sempre teve força de vontade e coragem para superar todas as dificuldades que apareceriam em seu caminho. Ismael, agora advogado, relata em entrevistas o quão difícil foi sua caminhada, contudo, sempre contou com o apoio emocional e afetivo de seus pais.

Então, nos deparamos com a seguinte questão – O sucesso vem da escola ou do esforço individual?

Acredito que não possamos atribuir como garantia de sucesso apenas na escola ou então no esforço individual. O sucesso é um conjunto de fatores, que se trabalhados agrupados,  podem sim garantir êxito ao estudante.

Penso que para o desenvolvimento do bom aluno, é necessário que o mesmo primeiramente encontre dentro de casa apoio, dialogo e amor junto a sua família. Uma criança que recebe atenção e princípios, logo intende e diferencia o certo do errado, passará a valorizar mais seus estudos e consequentemente seu futuro. Em seguida atribuímos como um segundo fator para alcançar o êxito, a escola e seus professores. Escolas atrativas para crianças e adolescentes e professores motivados a ensinar podem ajudar a construir futuros brilhantes.

Alcançar o sucesso é algo muito subjetivo, necessita da contribuição de fatores externos como também de motivação própria, aquela que nos faz enxergar à frente de toda a adversidade. Para muitos o sucesso nunca é conquistado, ele se encontra na coragem de a cada desafio cumprido almejar novos sonhos e conquistas ."
redacoes_uol,2016,Impeachment: a presidente deve perder o mandato?,350,"Atualmente, num país tropical e constitucional, a questão que vem sendo discutida é a possibilidade de um impeachment da presidente da república , Dilma Rousseff, do PT. Nesse ambiente de discussão política, é necessário certificar se há justificativas plausíveis para que esse afastamento da presidente venha a acontecer. E é nesse contexto onde surge a pergunta: ""Impeachment: a presidente deve perder o mandato?"".

A Constituição vigente no Brasil é a de 1988, esta, que existe crime de responsabilidade cometido pelo presidente da república para que aja um impeachment. Baseado nessa informação e em fatos jurídicos, não há crime ou investigação comprovado contra Dilma Rousseff no seu segundo mandato. É notável que existe uma oposição conservadora, com estratégias políticas que visa apenas o seu benefício com esse afastamento da atual presidente.

Seria um golpe ou um impeachment? Um golpe. Golpe este, disfarçado pela oposição, de combate à corrupção e à crise econômica.  É impossível não comparar essa atual situação com o golpe de 1964, onde um discurso camuflado de melhorias para o país, estendeu-se para uma ditadura militar que durou 21 anos, estes, de perseguição, silêncio popular e trevas.

Mediante esses argumentos e fatos históricos, fica claro que a sociedade tem um papel importante e não deve permitir um tamanho retrocesso. É necessário investir em aulas de história e palestras, abrindo assim, caminho para a não alienação da mídia na sociedade. Protestos pacíficos e atitudes que valorizem a democracia, pois como diz o historiador Leandro Karnal, ""A democracia ainda é o melhor sistema de um país""."
redacoes_uol,2016,Impeachment: a presidente deve perder o mandato?,250,"Dilma Rousseff não está em condições de governo . Não é necessário ser muito instruído para perceber que o país está passando por uma forte crise política e econômica.

Creio que a operação lava jato e o estado econômico atual são os principais motivos para o impeachment, hipótese afirmam que a presidente tem culpa diante dos escândalos da Petrobrás. A função de um presidente acima de tudo é fazer com que o país prospere, Dilma está no seu segundo mandato e pouca coisa mudou dez de que assumiu o poder.

O julgamento do impeachment é antes político do que jurídico, mas o que podemos esperar de um governo corrupto. Mas se os fatos de que a presidenta tem envolvimento com os escândalos da Petrobrás forem verídicos já é mais o suficiente para a perda do mandato."
redacoes_uol,2016,"Política X Ciência: a ""pílula do câncer""",150,"Muitas pessoas estão sendo afetados pelo câncer!

A fosfoetanolamina a pílula do câncer foi aprovada pela presidenta Dilma Rousseff no dia 13 de abril desse ano.

Ouve várias manifestações, vários brasileiros sairam as ruas protestando a favor de liberar a pílula do câncer O remédio foi objeto de estudo por mais de duas decádas do professor Gilberto Orivaldo Chierice, hoje aposentado. O uso da pílula estava proibido devido a falta de testes definitivos sobre sua eficácia.

""É errado chamar o câncer de doença porque na verdade é um conjunto de mais de cem doenças que são tratadas de força especifíca"", afirma Gustavo dos Santos Fernandes.

As pessoas que tem câncer e seus familiares querem de todo jeito a pílula do câncer pois acham que a pílula vai curá-los, mas a pílula não é para todo tipo de câncer é apenas um experimento que talvez possa dar certo e talvez não, pois os cientistas acham que não possa dar certo porque não foi analisado por farmacêuticos especializados na aréa de remédios.  Para os pacientes usarem estas pílulas basta os ciêntista testarem as pílulas em laborátorios específicos para depois se ela for aprovada eles serem retornadas aos pacientes."
redacoes_uol,2016,Carta-convite: discutir discriminação na escola,0,"Hoje o que mais se ver em jornais, revistas em internet é o preconceito e a discriminação na maioria das escolas não só no brasil mais como em todo o mundo, pode ser visto briga na saída de aula em intervalo a onde quer que se vá sempre tem uma encrenca aqui e outra ali, mais a maioria das vezes o preconceito e a descriminação não acontece só com alunos mais sim com eles o ensinados os mestres os que fazem papel de pai e mãe na sala de aula, os professores sempre sofre mais por tira aquele ponto ou não da aquela nota.

Muitas das vezes pessoas apanha de coleguinhas por motivos que ninguém se sabe explica ou esta brigando por causa de namorado ou por motivo tolos, também podemos ver alunos batendo em professores cometendo seres de erros e não tendo a punição certa para o caso.

Pode ser feito varias proposta para se acabar com esse tipo de problema nas escolas do mundo, pode punir o aluno ou ate mesmo o professor ou qualquer outro que cometer esse tipo de descriminação até mesmo o preconceito, pode a ver comunicado com pais de alunos que sofrem e o que cometem o erro mais deve a ver uma solução o mais rápido possível por se não vamos ver isso sempre."
redacoes_uol,2016,"Política X Ciência: a ""pílula do câncer""",250,"É possível afirmar que uso da substância fosfoetanolamina já deixou de ser uma novidade há muitos anos pois o uso da mesma é de conhecimento público tendo em vista que por meio das autoridades políticas do nosso país uma lei foi sancionada dia 13 de abril de 2016 permitindo o uso da substância por pacientes diagnosticado com neoplasia maligna.  Em contra partida autoridades de âmbito científico desaprovam o uso da substância enfatizando a complexidade deste assunto.

As autoridades políticas tomaram um posicionamento favorável defendendo os diretos da população afetada. mediante as evidências que foram apresentadas pôr pacientes que pôr sua vez comprovam a eficácia do uso da ""pilula do câncer"" assim chamada a fosfoetanolamina adotada como forma de tratamento. Tornando lícito o uso dessa substância e proporcionando assim melhoria no tratamento de pacientes já diagnosticado.

Somado a isso, podemos dizer que as autoridades cientificas pôr sua vez não ignora o fato de se exija uma melhor apuração de provas científicas que comprovem a eficácia do tratamento com uso dessa substância. levando em consideração não apenas a possível melhoria de pacientes que já utilizam dessa forma de tratamento. Mais também priorizando todo os meios de análises que os assegurem de que seja totalmente benéfico a saúde dos pacientes.

Dessa forma se faz necessária a elaboração de uma fiscalização aprofundada no controle de fabricação e distribuição dessa substância medicamentosa proporcionando segurança as seus usuários e desenvolvendo novas pesquisas e contribuindo com a saúde da população de forma politica e científica utilizando todos os recursos possíveis para tamanho investimento na área da saúde."
redacoes_uol,2016,A tecnologia e a eliminação de empregos,250,"Vivemos na era tecnológica, vivenciamos a cada dia suas fantásticas proezas. A propaganda que o universo tecnológico nos faz é a de sempre idealizarmos o melhor de seu ramo, assim, conseguem inibir e mascarar os problemas da sociedade.

Um de seus malefícios é a substituição de trabalhadores braçais por máquinas mais ""competentes"" perante o homem, desde a implantação das máquinas na área de trabalhos , a queda de requerimento para trabalhadores é gritante.  Robôs que foram programados para nos auxiliarem,  futuramente estarão ocupando nossos lugares no trabalho, gerando um desemprego em grande escala.

Para os futuros profissionais, a disputa contra as máquinas há de vir com mais força que atualmente. Precisaremos nos mostrar mais humanos e valorizar nossas característica sensoriais.  Possuimos a vantagem de já ter visto a alteração do homem pela máquina antes, pois isso nos da uma visão de como será a luta para continuar no mercado de trabalho contra os androides.

De forma geral, o avanço vertiginoso da tecnologia é assustador. Estudos comprovam a redução de trabalhadores nos anos anteriores devido a introdução de robôs na área, mas não podemos deixar a máquina ocupar o lugar de seu criador nos anos seguintes."
redacoes_uol,2016,"Pós-verdade, opinião pública e democracia",300,"A mídia e a internet são grandes aliadas na propagação de informações devida à agilidade , porém se o conteúdo a ser transmitido for falso, elas se tornam armas nas mãos de mentirosos. As pessoas que não possuem senso crítico são muito influenciadas por qualquer tipo de notícia.

Com o avanço da tecnologia as pessoas têm acesso muito rápido a diversos acontecimentos mundiais através de um clique. Muitos problemas aparecem em decorrência de uma informação distorcida ou mentirosa. O Brasil passa por um momento muito turbulento na política e muitas inverdades são divulgadas com a intenção de destruir a imagem de um político. Pode-se citar o que aconteceu com a ex presidente Dilma Rousseff, que teve sua imagem arruinada pela mídia e internet, como o seu governo já estava enfrentando sérios problemas de gestão, as falsas notícias que eram divulgadas, contribuíram para a sua saída da presidência.

Além disso, a maioria das pessoas não possuem capacidade de analisar e questionar os fatos apresentados, elas acreditam em tudo que leem. Os opositores aproveitam dessa condição e começam a divulgar falsas informações. Um exemplo disso foi o que ocorreu com a Deputada Maria do Rosário, que recebeu diversas ofensas porque foi divulgado uma falsa notícia na internet em que ela defendia os bandidos e era contra a polícia.  Apesar de já ter desmentido diversas vezes, seu nome ainda é citado por muitos, como a deputada que defende bandidos, tudo isso porque as pessoas não buscam se informar melhor, não procuram outras fontes e se deixam levar pela primeira notícia que leem.

Portanto é preciso que os veículos que prestam informações apurem melhor antes de publicar uma notícia, principalmente as redes sociais, onde muitos acham que podem postar o que quiserem, mesmo que não seja verdade. É preciso que as pessoas questionem o conteúdo da informação e busquem por outros textos que relatam o mesmo assunto, para que assim saibam diferenciar o que é verdade e o que é mentira."
redacoes_uol,2016,Artes e educação física: opcionais ou obrigatórias?,350,"Foi, recentemente, anunciada a proposta de que as disciplinas de artes e educação física deixariam de serem obrigatórias, ou seja, a escola poderia decidir se continuaria ou simplesmente deixaria as mesmas de lado.  Isso seria mesmo uma boa ideia?

Sabe-se que grande parte da população brasileira está acima do peso considerado ideal. Isso se dá devido à alimentação que não é saudável e por não praticar exercícios regularmente, conforme é recomendado. Muitos jovens praticam exercícios somente na escola, portanto, extinguir a mesma tornará a qualidade de vida dos mesmos ainda pior. Assim como, artes é uma disciplina que é reconhecida por sua criatividade e expressividade, tanto que as atividades artísticas costumam expressar os sentimentos de cada um.

Vale ressaltar como tal opcionalidade prejudicará quem pretende seguir alguma profissão relacionada a estas . Pois, para quem terá, por exemplo, desenhos ou atividades físicas como base de sua profissão, deixarão de adquirir os conhecimentos básicos que eram passados para os jovens no ensino médio. É negativo também ao auxiliar os estudantes na escolha de sua profissão e curso superior. Isso ocorre, pois, ao não praticarem estas atividades deixarão de ter um conhecimento do que as mesmas exigem e proporcionam para saberem se pretendem tê-las em sua formação futura.

A educação no Brasil é muito precária, mas isso se deve a outros fatores como: falta de investimento nos profissionais, escolas em péssimas condições, entre outros. Já a opcionalidade de algumas matérias que são de extrema importância não fará com que os índices melhorem. Portanto, vale mais um investimento para a melhoria do que já se tem."
redacoes_uol,2017,É preferível praticar ou sofrer uma injustiça?,100,"Já dizia Sócrates: ""A formação do caráter tinha como finalidade a ética, condição essencial da felicidade"". O filósofo que foi injustiçado, preferiu a morte a ter que deixar seus ideais de lado.

Este ato de injustiça na antiguidade, só nos mostra que a injustiça sempre esteve presente dentro dos seres humanos, e nos traz o questionamento: ""É preferível praticar ou sofrer uma injustiça?"".

Existem os Justiceiros , que são pessoas que fazem justiça com as próprias mãos, que leva no caso a violência, quando uma pessoa pratica uma injustiça, além de estar corrompendo seu caráter, ela provoca em outras pessoas o mesmo sentindo de estar sendo injustiçado, o que provoca muitas vezes, muita violência.

O ato de praticar uma injustiça pode conter um motivo, mas foge do caráter humano, portanto quando você que sofre, e esta do outro lado, você sabe que sua ética e seu caráter estão intactos, vem com uma lição: ""não seja assim"", ""não seja mais um a praticar este ato"". A justiça não precisa ser com violência, porém, quanto mais as pessoas praticarem este ato de injustiça, mais violência será gerada, então sim, preferimos estar com Sócrates, a ter o nosso caráter abalado.

Pois, já dizia Platão: ""Quem comete uma injustiça é sempre mais infeliz que o injustiçado""."
redacoes_uol,2016,Somos todos corruptos?,300,"A corrupção está cada vez mais instaladas nas raízes da sociedade brasileira. Desde dos pilares da sociedade até em que a representa como é o caso dos políticos que notavelmente estão envolvidos em escândalos de corrupção, nepotismo e negligência por parte da população.  Embora haja esse mesmo comportamento por parte da população que no cotidiano age na conhecida fala jeitinho brasileiro.

Nessa realidade casos de corrupção são comumente noticiados por parte da mídia tanto em casos de grande destaque como são os políticos mais também os que acontece no cotidiano onde notamos que o jeitinho brasileiro acaba por deixamos fechados em nossos próprios interesses, prejudicando outras pessoas. O ato de querer tirar vantagem em tudo não é só prejudicial para quem o pratica mais para pessoas que observam e são complacentes com esses atos passos de uns para os outros o exemplo de que só pode subir na vida, burlando a lei e passando por cima dos outros.

Atos de corrupção são um grande atraso na sociedade brasileira onde afeta todas as áreas institucionais, um fato que não era para ser encarado como normal acaba sendo por sua frequência e sua história carregada de corrupção além de uma punição efetiva, a conscientização da população é algo imprescindível, o fato de o brasileiro aprender a separar o profissional do pessoal onde dar um jeitinho para conhecidos não seja algo comum mas visto como ele é um ato de corrupção.

Além da população cobrar punições para atos de corrupção, ela também deve ser o exemplo e o processo de não aceita lá é essencial para acontecer a mudança na nossa sociedade, não aceitando corrupção de nenhum tipo é o começo de um longo caminho que devemos percorrer para que a corrupção seja combatida."
redacoes_uol,2015,"Disciplina, ordem e autoridade favorecem a educação?",300,"Com uma educação de qualidade e disciplina exemplar, os colégios militares vem  se destacando cada vez mais no requisito educação. Assim, é notável que os pais matriculem seus filhos nestes colégios, pois, se tornarão pessoas mais preparadas para o mercado de trabalho e ate mesmo para a vida fora da sala de aula. O que para alguns  é uma boa opção, mas tem aqueles que não são favoráveis á essa escolha.

Assim, especialistas discordam com a pratica da militarização em salas de aula, pois, abre mão da maneira pedagógica de ensinar e apelam para a rigidez da disciplina militar. Pois, dizem que, é na escola de educação básica onde o aluno aprende os valores para si  tornar cidadão e assim,  seguir á  vida. Além disso, é o lugar onde se começa a ter um melhor conhecimento de mundo e de si mesmas.

No entanto, tem aqueles que são á favor pois afirmam que vão aprender uma disciplina rígida e eficaz para toda vida e assim,  as tornaram adultos mais responsáveis e disciplinados, podendo ate mesmo opinar por uma carreira militar de sua escolha e proteger os cidadãos.

Em relação ao ingresso de alunos nos colégios militares, é de legal importância que cada um descida da melhor forma possível o que melhor os convém. Pois, cada cidadão escolhe o que é melhor para sua vida e de como quer seguir seu caminho. No entanto, todos devêm estar cientes de que, a carreira militar sempre foi rígida e é preciso que o aluno esteja cada vez apto a enfrentar os desafios que lhe forem apresentados."
redacoes_uol,2015,Organismos transgênicos: fonte de problemas ou de soluções?,350,"Os organismos transgênicos possuem propriedades múltiplas. Aparentemente, eles podem ajudar no combate à fome e à algumas doenças. Esse é um claro exemplo de que o avanço científico e tecnológico pode trazer muitos benefícios para a humanidade.

E é por isso, que o Brasil é um dos países que mais produzem alimentos geneticamente modificados, como grãos e fibras, pois reconhece a importância da biotecnologia para a agricultura. Existem muitos países, como Nepal e África do Sul, em que a produção desses alimentos seria muito útil para seus habitantes, pois, é de conhecimento internacional que nesses países, existe uma grande quantidade de pessoas desnutridas. Os organismos transgênicos certamente ajudaria na maior conservação dos alimentos.

Além disso, de acordo com José Graziano, presidente da FAO, é possível alterar a estrutura genética de um macho do mosquito Aedes aegypeti , desse modo, ao soltá-lo, ele não procriaria, o que traria uma diminuição dos casos de dengue nas regiões brasileiras.

Pode-se observar, que os organismos geneticamente alterados representam soluções para muitos problemas da humanidade. Diante disso, a biotecnologia deve ser cada vez mais explorada e potencializada, a fim de trazer sempre melhores resultados para a sobrevivência do homem e do meio em que vive."
redacoes_uol,2017,É preferível praticar ou sofrer uma injustiça?,400,"O texto nos revela um dos mais antigos questionamentos da humanidade desde a idade antiga ""praticar ou sofrer uma injustiça"", o qual se encaixa perfeitamente ao mundo atual que vivemos e aos fatos que testemunhamos.

Sócrates deixa em diálogo que seria preferível para si sofrer uma injustiça ao invés de pratica-la mas isso é totalmente o contrário do que estamos acostumados a presenciar nos dias de hoje, um mundo repleto de injustiças nas mais diversas áreas.

Segundo o filósofo Jacques Rousseau, ""o ser humano nasce bom, a sociedade o corrompe"" a frase nos leva a perceber que as ações do ser humano não passam de um reflexo do meio em que o sujeito vive e se constrói.

Em virtude do exposto temos por conclusão que as injustiças estão impregnadas na civilização desde seus primórdios e revelam um ciclo vicioso de sofrer injustiças e pratica-las , onde apenas uma transcendência cultural seria capaz de por fim a este fenômeno."
